Date;MC1 FP;OTM_Strike_CALL;OTM_Strike_PUT;Start Date;End Date;CALL_OPTION_TICKER;PUT_OPTION_TICKER;MATURITY_CALL;MATURITY_PUT;CALL_PRICE;PUT_PRICE;CF1 Index
19/04/2016;133.63;140;130;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;14.27;33.58;4497.5
20/04/2016;134.54;140;130;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;15.15;34.53;4523
21/04/2016;132.45;140;130;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;12.92;32.25;4514
22/04/2016;130.41;140;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;10.82;29.79;4503
25/04/2016;129.58;140;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;9.98;29;4480
26/04/2016;128.49;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;8.81;27.66;4476
27/04/2016;128.19;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;8.36;27.28;4503
28/04/2016;130.1;140;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;10.13;29.43;4501
29/04/2016;126.36;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;6.7;25.18;4375.5
02/05/2016;128.23;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;8.3;27.31;4393.5
03/05/2016;126.01;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;6.32;24.81;4322.5
04/05/2016;125.09;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;5.46;23.7;4276.5
05/05/2016;125.75;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;5.85;24.48;4284
06/05/2016;125.14;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;5.12;23.8;4275.5
09/05/2016;126.75;130;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;6.43;25.56;4297.5
10/05/2016;129.62;140;120;15/04/2016;20/05/2016;MC1 FP 05/20/16 C140 Equity;MC1 FP 05/20/16 C120 Equity;05/20/16;05/20/16;9.22;28.88;4328
